lyr,date,mean,sd,isNA,notNA
sst_2002.06.16,2002-06-16,28.44816839317336,0.18315352526861564,140765,29515
sst_2002.07.16,2002-07-16,28.024500955138674,0.10235716446352722,140765,29515
sst_2002.08.16,2002-08-16,27.493161047448066,0.2226129945869051,140765,29515
sst_2002.09.16,2002-09-16,27.589718072171657,0.2953964315061255,140765,29515
sst_2002.10.16,2002-10-16,28.183451303271703,0.2958623089833003,140765,29515
sst_2002.11.16,2002-11-16,29.330673996868647,0.24932707715959232,140765,29515
sst_2002.12.16,2002-12-16,29.55292288502172,0.28678221898560824,140765,29515
sst_2003.01.16,2003-01-16,29.912970051352666,0.1391474359154506,140765,29515
sst_2003.02.16,2003-02-16,29.733364278285073,0.23342895916155895,140765,29515
sst_2003.03.16,2003-03-16,29.87793390195531,0.12858792789501702,140765,29515
sst_2003.04.16,2003-04-16,29.86753200483831,0.13242120980734315,140765,29515
sst_2003.05.16,2003-05-16,29.459617209171977,0.1508515861324509,140765,29515
sst_2003.06.16,2003-06-16,28.492169046765483,0.2842710990996298,140765,29515
sst_2003.07.16,2003-07-16,27.94595320060377,0.3990718778508345,140765,29515
sst_2003.08.16,2003-08-16,27.946616104645543,0.2396618534862158,140765,29515
sst_2003.09.16,2003-09-16,28.25371352242107,0.1593455160623337,140765,29515
sst_2003.10.16,2003-10-16,28.569806546161644,0.17791565064493786,140765,29515
sst_2003.11.16,2003-11-16,28.631361807141893,0.17265487840214247,140765,29515
sst_2003.12.16,2003-12-16,29.234602748089557,0.2543060182286807,140765,29515
sst_2004.01.16,2004-01-16,29.319328991300107,0.07316703629136846,140765,29515
sst_2004.02.16,2004-02-16,29.197194850895137,0.13186084904776246,140765,29515
sst_2004.03.16,2004-03-16,29.609040070743298,0.12660978208906154,140765,29515
sst_2004.04.16,2004-04-16,29.525505099780435,0.06598275058249839,140765,29515
sst_2004.05.16,2004-05-16,29.26718738109363,0.10449495904442992,140765,29515
sst_2004.06.16,2004-06-16,28.924231519510073,0.13045371667689207,140765,29515
sst_2004.07.16,2004-07-16,27.994133495787697,0.09417087968172294,140765,29515
sst_2004.08.16,2004-08-16,28.01552377552496,0.18290219215758663,140765,29515
sst_2004.09.16,2004-09-16,27.988344634332517,0.16020892232318074,140765,29515
sst_2004.10.16,2004-10-16,28.326870013583864,0.18212373531558937,140765,29515
sst_2004.11.16,2004-11-16,29.047711534223858,0.3100163335778997,140765,29515
sst_2004.12.16,2004-12-16,29.2241491298039,0.2425832921391971,140765,29515
sst_2005.01.16,2005-01-16,29.781838038523844,0.23510665139380363,140765,29515
sst_2005.02.16,2005-02-16,29.142707032945708,0.1573089289194795,140765,29515
sst_2005.03.16,2005-03-16,29.078033932196817,0.27857597727938643,140765,29515
sst_2005.04.16,2005-04-16,29.3415508546204,0.2227299511164966,140765,29515
sst_2005.05.16,2005-05-16,29.187996133206234,0.1531670359379996,140765,29515
sst_2005.06.16,2005-06-16,28.53612048552841,0.24864040081299468,140765,29515
sst_2005.07.16,2005-07-16,27.960023281660277,0.17777764949697625,140765,29515
sst_2005.08.16,2005-08-16,28.06775546609477,0.21972538410756673,140765,29515
sst_2005.09.16,2005-09-16,28.175902168471673,0.15240964646806426,140765,29515
sst_2005.10.16,2005-10-16,28.678433852572976,0.15374335960484045,140765,29515
sst_2005.11.16,2005-11-16,29.58534563475901,0.1471193589085957,140765,29515
sst_2005.12.16,2005-12-16,29.681346003968457,0.080704388588743,140765,29515
sst_2006.01.16,2006-01-16,29.317740842679303,0.1234239961596467,140765,29515
sst_2006.02.16,2006-02-16,28.774452364826413,0.07774255382826442,140765,29515
sst_2006.03.16,2006-03-16,29.33805605581246,0.04966436847836298,140765,29515
sst_2006.04.16,2006-04-16,29.51448550165336,0.09547113931596007,140765,29515
sst_2006.05.16,2006-05-16,29.287652129842613,0.19966000767644865,140765,29515
sst_2006.06.16,2006-06-16,28.4190156171832,0.2428256694586695,140765,29515
sst_2006.07.16,2006-07-16,28.242777121529507,0.2264386928169169,140765,29515
sst_2006.08.16,2006-08-16,27.96513390738985,0.12028618937711028,140765,29515
sst_2006.09.16,2006-09-16,28.018290604725948,0.15956711930453582,140765,29515
sst_2006.10.16,2006-10-16,28.117868235861263,0.2093724577412533,140765,29515
sst_2006.11.16,2006-11-16,28.322500320323417,0.3408664429852609,140765,29515
sst_2006.12.16,2006-12-16,29.14419498382212,0.2209847531529324,140765,29515
sst_2007.01.16,2007-01-16,29.35278048482201,0.1700150035784898,140765,29515
sst_2007.02.16,2007-02-16,29.49381103619022,0.10785833147525968,140765,29515
sst_2007.03.16,2007-03-16,29.54419224690769,0.12259899847286684,140765,29515
sst_2007.04.16,2007-04-16,29.761340136611217,0.17467538749163114,140765,29515
sst_2007.05.16,2007-05-16,29.443253991903944,0.1383946401128345,140765,29515
sst_2007.06.16,2007-06-16,28.75213679604948,0.20887663989950123,140765,29515
sst_2007.07.16,2007-07-16,28.305324755420973,0.14657284551715313,140765,29515
sst_2007.08.16,2007-08-16,28.027195012607802,0.17435325540410623,140765,29515
sst_2007.09.16,2007-09-16,28.203116207132496,0.2171942985708854,140765,29515
sst_2007.10.16,2007-10-16,28.601306286759645,0.19354756472961593,140765,29515
sst_2007.11.16,2007-11-16,28.82220299236253,0.1716970104875659,140765,29515
sst_2007.12.16,2007-12-16,28.562313038862985,0.1193213861854724,140765,29515
sst_2008.01.16,2008-01-16,28.748080602016124,0.17684368218061755,140765,29515
sst_2008.02.16,2008-02-16,29.002355724388355,0.1838548561925374,140765,29515
sst_2008.03.16,2008-03-16,28.916909711974448,0.10950026897526476,140765,29515
sst_2008.04.16,2008-04-16,29.144810554857237,0.13377179593860358,140765,29515
sst_2008.05.16,2008-05-16,28.88917303225882,0.11435693174973902,140765,29515
sst_2008.06.16,2008-06-16,28.41290122938019,0.15189124935042048,140765,29515
sst_2008.07.16,2008-07-16,27.651288348441405,0.129838695544316,140765,29515
sst_2008.08.16,2008-08-16,27.05858074371116,0.09415569252534056,140765,29515
sst_2008.09.16,2008-09-16,27.171576222415375,0.19535249799302823,140765,29515
sst_2008.10.16,2008-10-16,27.79813160250879,0.10526619662017074,140765,29515
sst_2008.11.16,2008-11-16,28.600137594314464,0.14718669240541438,140765,29515
sst_2008.12.16,2008-12-16,28.986494036607777,0.10441992961538736,140765,29515
sst_2009.01.16,2009-01-16,29.05760594929717,0.07875755820831702,140765,29515
sst_2009.02.16,2009-02-16,29.25483613296139,0.12567303200725188,140765,29515
sst_2009.03.16,2009-03-16,29.737506149010237,0.06917395949783214,140765,29515
sst_2009.04.16,2009-04-16,29.365250623813832,0.1137157294863924,140765,29515
sst_2009.05.16,2009-05-16,28.916447810360925,0.1617833222682609,140765,29515
sst_2009.06.16,2009-06-16,28.739661475841864,0.2433693514013077,140765,29515
sst_2009.07.16,2009-07-16,27.89980552811633,0.1980723649916028,140765,29515
sst_2009.08.16,2009-08-16,27.879838589670378,0.1996265162599944,140765,29515
sst_2009.09.16,2009-09-16,27.30981121266795,0.2530078549755635,140765,29515
sst_2009.10.16,2009-10-16,27.93319458959063,0.27810369600580376,140765,29515
sst_2009.11.16,2009-11-16,28.547354166818316,0.2667993430321176,140765,29515
sst_2009.12.16,2009-12-16,29.01205641203526,0.36791209569777616,140765,29515
sst_2010.01.16,2010-01-16,29.110920794172124,0.25787155914041127,140765,29515
sst_2010.02.16,2010-02-16,28.711763657316723,0.12391535963515496,140765,29515
sst_2010.03.16,2010-03-16,29.677730815046704,0.10095709703391044,140765,29515
sst_2010.04.16,2010-04-16,29.8054941235852,0.10739964961674792,140765,29515
sst_2010.05.16,2010-05-16,29.584240226351405,0.19757312478066735,140765,29515
sst_2010.06.16,2010-06-16,29.055717553822607,0.12902303977811855,140765,29515
sst_2010.07.16,2010-07-16,28.432962447135264,0.102696832945818,140765,29515
sst_2010.08.16,2010-08-16,28.211486792624974,0.17313410353351777,140765,29515
sst_2010.09.16,2010-09-16,27.99406669315556,0.2118664349335666,140765,29515
sst_2010.10.16,2010-10-16,28.277795359491797,0.15850249872758818,140765,29515
sst_2010.11.16,2010-11-16,28.877844708736884,0.15273188782949304,140765,29515
sst_2010.12.16,2010-12-16,29.09187429855582,0.11855765393020296,140765,29515
sst_2011.01.16,2011-01-16,29.002530407150296,0.1147102775614811,140765,29515
sst_2011.02.16,2011-02-16,28.57468182103181,0.05583523195586496,140765,29515
sst_2011.03.16,2011-03-16,29.1516307512219,0.04218557702065055,140765,29515
sst_2011.04.16,2011-04-16,29.142944753660743,0.06990331097236213,140765,29515
sst_2011.05.16,2011-05-16,28.99601313871952,0.13531123025961533,140765,29515
sst_2011.06.16,2011-06-16,28.512610633587727,0.10978518468786452,140765,29515
sst_2011.07.16,2011-07-16,27.83512881054588,0.0793421492728701,140765,29515
sst_2011.08.16,2011-08-16,27.600404393323576,0.06324008713944138,140765,29515
sst_2011.09.16,2011-09-16,27.660523587963084,0.09230573136516688,140765,29515
sst_2011.10.16,2011-10-16,27.851331236417792,0.11670283090547416,140765,29515
sst_2011.11.16,2011-11-16,28.234511857094976,0.08197750963189082,140765,29515
sst_2011.12.16,2011-12-16,28.53511823925268,0.1062510308856765,140765,29515
sst_2012.01.16,2012-01-16,28.80052673970565,0.05809779231120571,140765,29515
sst_2012.02.16,2012-02-16,28.62225843374959,0.13894220142737554,140765,29515
sst_2012.03.16,2012-03-16,28.856872356969905,0.08427337138128535,140765,29515
sst_2012.04.16,2012-04-16,29.30430801704377,0.08354054531050022,140765,29515
sst_2012.05.16,2012-05-16,29.15211947707833,0.09285603577394116,140765,29515
sst_2012.06.16,2012-06-16,28.432674433161964,0.24767159391614368,140765,29515
sst_2012.07.16,2012-07-16,27.56233850136947,0.19166136881058507,140765,29515
sst_2012.08.16,2012-08-16,27.553497019772124,0.21876702900807413,140765,29515
sst_2012.09.16,2012-09-16,27.74254315411986,0.2540879916998094,140765,29515
sst_2012.10.16,2012-10-16,28.419906837997164,0.21370778955020076,140765,29515
sst_2012.11.16,2012-11-16,28.972714113975083,0.11876570865711884,140765,29515
sst_2012.12.16,2012-12-16,29.39237273440974,0.12788630169084494,140765,29515
sst_2013.01.16,2013-01-16,29.04618173657727,0.07182032060479057,140765,29515
sst_2013.02.16,2013-02-16,29.00728573754705,0.08732777281462732,140765,29515
sst_2013.03.16,2013-03-16,29.472427913582408,0.11095195852565648,140765,29515
sst_2013.04.16,2013-04-16,29.69461076320601,0.089343707797110275,140765,29515
sst_2013.05.16,2013-05-16,29.43002660028534,0.15237083707237364,140765,29515
sst_2013.06.16,2013-06-16,28.93746394345301,0.1403338412673611,140765,29515
sst_2013.07.16,2013-07-16,28.21790130630744,0.10263622843402634,140765,29515
sst_2013.08.16,2013-08-16,28.093176792719273,0.1797983320691182,140765,29515
sst_2013.09.16,2013-09-16,28.057322532347495,0.14831285730011998,140765,29515
sst_2013.10.16,2013-10-16,28.051966839557217,0.10248788191295102,140765,29515
sst_2013.11.16,2013-11-16,28.238511347265824,0.1357346784223778,140765,29515
sst_2013.12.16,2013-12-16,28.85444353204773,0.17832209345914987,140765,29515
sst_2014.01.16,2014-01-16,28.84961442283386,0.06952386506571191,140765,29515
sst_2014.02.16,2014-02-16,29.866976315050675,0.09121343666195604,140765,29515
sst_2014.03.16,2014-03-16,29.430101026366692,0.06756575869526026,140765,29515
sst_2014.04.16,2014-04-16,29.523042222142077,0.08847915972224756,140765,29515
sst_2014.05.16,2014-05-16,28.562124550554604,0.22402938216685608,140765,29515
sst_2014.06.16,2014-06-16,28.554051119316316,0.303222820350623,140765,29515
sst_2014.07.16,2014-07-16,28.29734167337781,0.1644013901764516,140765,29515
sst_2014.08.16,2014-08-16,27.846914384891356,0.10156966301381358,140765,29515
sst_2014.09.16,2014-09-16,27.72211344345897,0.2737078203956458,140765,29515
sst_2014.10.16,2014-10-16,28.11120586340334,0.18319974997070107,140765,29515
sst_2014.11.16,2014-11-16,28.597226292841036,0.23502226266384596,140765,29515
sst_2014.12.16,2014-12-16,29.089673902074423,0.2425817402026271,140765,29515
sst_2015.01.16,2015-01-16,29.56100193898031,0.08860753259531351,140765,29515
sst_2015.02.16,2015-02-16,29.460616084710633,0.19669868904398563,140765,29515
sst_2015.03.16,2015-03-16,29.86961014385892,0.11314870889294652,140765,29515
sst_2015.04.16,2015-04-16,29.6088332894655,0.17132408224695514,140765,29515
sst_2015.05.16,2015-05-16,28.934329190028837,0.22401580221623393,140765,29515
sst_2015.06.16,2015-06-16,28.5776965896578,0.30629819614051507,140765,29515
sst_2015.07.16,2015-07-16,27.83494480138873,0.15574607556990971,140765,29515
sst_2015.08.16,2015-08-16,27.097068041905334,0.3706656776960684,140765,29515
sst_2015.09.16,2015-09-16,27.247019515699115,0.278129551564902,140765,29515
sst_2015.10.16,2015-10-16,27.142736889818007,0.3943201510157389,140765,29515
sst_2015.11.16,2015-11-16,28.09874284742001,0.3545050054331713,140765,29515
sst_2015.12.16,2015-12-16,28.777986523710467,0.17783280187585096,140765,29515
sst_2016.01.16,2016-01-16,28.239643072237833,0.2319034763131184,140765,29515
sst_2016.02.16,2016-02-16,28.948815441309304,0.2275225115128938,140765,29515
sst_2016.03.16,2016-03-16,29.5157807652756,0.14250032762624315,140765,29515
sst_2016.04.16,2016-04-16,29.36572010958577,0.1393597045050606,140765,29515
sst_2016.05.16,2016-05-16,28.806433654505984,0.21806646413143177,140765,29515
sst_2016.06.16,2016-06-16,28.073913437734916,0.2798939991328867,140765,29515
sst_2016.07.16,2016-07-16,27.779311056910945,0.23991449142752508,140765,29515
sst_2016.08.16,2016-08-16,27.89499309267732,0.1970798318610474,140765,29515
sst_2016.09.16,2016-09-16,28.363626173595524,0.15811329113511458,140765,29515
sst_2016.10.16,2016-10-16,28.980490834531633,0.09290937029685988,140765,29515
sst_2016.11.16,2016-11-16,29.36079282920562,0.09288870277215276,140765,29515
sst_2016.12.16,2016-12-16,30.050252301737796,0.09139199144837712,140765,29515
sst_2017.01.16,2017-01-16,29.96177427824041,0.1524367948585313,140765,29515
sst_2017.02.16,2017-02-16,30.092706679328508,0.06631169146379862,140765,29515
sst_2017.03.16,2017-03-16,30.05496226470187,0.05004447004598743,140765,29515
sst_2017.04.16,2017-04-16,29.873204989451867,0.12208541865252188,140765,29515
sst_2017.05.16,2017-05-16,29.33743606663025,0.14104977313798212,140765,29515
sst_2017.06.16,2017-06-16,28.646831559884472,0.18402435964133487,140765,29515
sst_2017.07.16,2017-07-16,28.04930868250585,0.37827555454735745,140765,29515
sst_2017.08.16,2017-08-16,27.885174138687756,0.18158455150605027,140765,29515
sst_2017.09.16,2017-09-16,27.785352542702068,0.18687734532749764,140765,29515
sst_2017.10.16,2017-10-16,28.235808261184395,0.21841255351362504,140765,29515
sst_2017.11.16,2017-11-16,28.68066474595313,0.11563601120615875,140765,29515
sst_2017.12.16,2017-12-16,28.8087868291282,0.16927839624155674,140765,29515
sst_2018.01.16,2018-01-16,29.40305065973803,0.08836879035512575,140765,29515
sst_2018.02.16,2018-02-16,28.966758567503742,0.11643556068234157,140765,29515
sst_2018.03.16,2018-03-16,29.399266228796204,0.06620658888168893,140765,29515
sst_2018.04.16,2018-04-16,29.35892719861392,0.10185968717612238,140765,29515
sst_2018.05.16,2018-05-16,29.23339639437839,0.12957519913977053,140765,29515
sst_2018.06.16,2018-06-16,28.831287310750692,0.0883386218652514,140765,29515
sst_2018.07.16,2018-07-16,28.011460573253604,0.19043362637507755,140765,29515
sst_2018.08.16,2018-08-16,27.977451829685712,0.2093115171831591,140765,29515
sst_2018.09.16,2018-09-16,27.892301258240316,0.15716236973734754,140765,29515
sst_2018.10.16,2018-10-16,28.361942911253085,0.19109224753784784,140765,29515
sst_2018.11.16,2018-11-16,29.05038025119477,0.17589360793605407,140765,29515
sst_2018.12.16,2018-12-16,29.15986113783345,0.13616473673543297,140765,29515
sst_2019.01.16,2019-01-16,29.70130130199786,0.09955553488599272,140765,29515
sst_2019.02.16,2019-02-16,29.897984246498403,0.0873134024341974,140765,29515
