lyr,date,mean,sd,isNA,notNA
sst_2002.06.16,2002-06-16,14.68309003675306,0.5819427294220134,11264,3700
sst_2002.07.16,2002-07-16,16.77619580243085,1.2840773624660882,11264,3700
sst_2002.08.16,2002-08-16,16.546562912399704,1.3282054315448042,11264,3700
sst_2002.09.16,2002-09-16,16.213159592087205,1.3811201876926975,11264,3700
sst_2002.10.16,2002-10-16,16.301444660908466,0.8446661931125726,11264,3700
sst_2002.11.16,2002-11-16,15.645359191894531,0.5592207105330531,11264,3700
sst_2002.12.16,2002-12-16,15.12491929337785,0.3948292984390725,11264,3700
sst_2003.01.16,2003-01-16,14.940527937605577,0.4844881131113178,11264,3700
sst_2003.02.16,2003-02-16,14.525934992609796,0.3768914957465929,11264,3700
sst_2003.03.16,2003-03-16,13.394871982883762,0.6236399002949928,11264,3700
sst_2003.04.16,2003-04-16,12.755874963708829,0.6440732972104406,11264,3700
sst_2003.05.16,2003-05-16,13.295255151697107,0.8498225257753987,11264,3700
sst_2003.06.16,2003-06-16,15.496245306891364,1.173795431028663,11264,3700
sst_2003.07.16,2003-07-16,17.394163612159524,1.475768472816618,11264,3700
sst_2003.08.16,2003-08-16,17.348337014688028,1.4138371410389134,11264,3700
sst_2003.09.16,2003-09-16,16.94409201957084,1.0247763327836032,11264,3700
sst_2003.10.16,2003-10-16,17.373827564136402,0.67686999368721,11264,3700
sst_2003.11.16,2003-11-16,15.548837008089633,0.4686548051304636,11264,3700
sst_2003.12.16,2003-12-16,14.17219595419394,0.4096823610637432,11264,3700
sst_2004.01.16,2004-01-16,13.653732299804688,0.41126411639692567,11264,3700
sst_2004.02.16,2004-02-16,13.10952850341797,0.4747706471082612,11264,3700
sst_2004.03.16,2004-03-16,13.895275887154243,0.6132009509837013,11264,3700
sst_2004.04.16,2004-04-16,13.817441010346284,1.0084169379944563,11264,3700
sst_2004.05.16,2004-05-16,14.41527614284206,1.3267289945837293,11264,3700
sst_2004.06.16,2004-06-16,15.30074404329867,1.4011869476466838,11264,3700
sst_2004.07.16,2004-07-16,17.065577293602196,1.3118776142269903,11264,3700
sst_2004.08.16,2004-08-16,17.76463473758182,1.1604091841132662,11264,3700
sst_2004.09.16,2004-09-16,19.060574876939928,1.0733202665941382,11264,3700
sst_2004.10.16,2004-10-16,17.045635540936445,0.8839415318710064,11264,3700
sst_2004.11.16,2004-11-16,16.17267356253959,0.7351201146354732,11264,3700
sst_2004.12.16,2004-12-16,14.803288062843116,0.36925764132446337,11264,3700
sst_2005.01.16,2005-01-16,14.596621827821474,0.3219700977152744,11264,3700
sst_2005.02.16,2005-02-16,14.4089013671875,0.37150509090227546,11264,3700
sst_2005.03.16,2005-03-16,14.975749924118457,0.30701115542812396,11264,3700
sst_2005.04.16,2005-04-16,13.435547617319468,0.7010921690608939,11264,3700
sst_2005.05.16,2005-05-16,14.428963243639148,1.1224030457492271,11264,3700
sst_2005.06.16,2005-06-16,14.595306932603991,1.2912171767024914,11264,3700
sst_2005.07.16,2005-07-16,16.251713570259714,1.2614538463180267,11264,3700
sst_2005.08.16,2005-08-16,18.19503939241976,1.1706123424887402,11264,3700
sst_2005.09.16,2005-09-16,16.931024491593643,1.4202657465613249,11264,3700
sst_2005.10.16,2005-10-16,15.603639427391258,1.1902016668548066,11264,3700
sst_2005.11.16,2005-11-16,15.40587014688028,0.814975068986524,11264,3700
sst_2005.12.16,2005-12-16,14.531169194401922,0.4019443437648328,11264,3700
sst_2006.01.16,2006-01-16,13.249912241342903,0.407473235635214,11264,3700
sst_2006.02.16,2006-02-16,13.764904315020589,0.5909664049536144,11264,3700
sst_2006.03.16,2006-03-16,12.270879508353568,0.3948326044901052,11264,3700
sst_2006.04.16,2006-04-16,13.666793716018264,0.636764490878874,11264,3700
sst_2006.05.16,2006-05-16,15.260073572107263,0.9254102316172405,11264,3700
sst_2006.06.16,2006-06-16,16.631275882205447,1.3014307242669991,11264,3700
sst_2006.07.16,2006-07-16,19.08786538613809,1.3855582115507092,11264,3700
sst_2006.08.16,2006-08-16,19.54037389806799,1.1657835322687642,11264,3700
sst_2006.09.16,2006-09-16,18.223441401301205,1.0049151415862665,11264,3700
sst_2006.10.16,2006-10-16,17.14653628787479,0.5597492389051895,11264,3700
sst_2006.11.16,2006-11-16,16.80413961874472,0.7371745373983419,11264,3700
sst_2006.12.16,2006-12-16,15.199500006598395,0.5322574207657544,11264,3700
sst_2007.01.16,2007-01-16,13.926402876570418,0.4731764560165213,11264,3700
sst_2007.02.16,2007-02-16,14.143183569006018,0.3794990660095009,11264,3700
sst_2007.03.16,2007-03-16,13.573205615894215,0.594016515221973,11264,3700
sst_2007.04.16,2007-04-16,13.150440838788008,0.8081880809040485,11264,3700
sst_2007.05.16,2007-05-16,13.69227381525813,0.982852700819572,11264,3700
sst_2007.06.16,2007-06-16,15.463424921809017,1.116978780753138,11264,3700
sst_2007.07.16,2007-07-16,18.083710145692567,1.3694216251592468,11264,3700
sst_2007.08.16,2007-08-16,18.78667543978305,1.2855678504543608,11264,3700
sst_2007.09.16,2007-09-16,17.45948970485378,0.9566122772284849,11264,3700
sst_2007.10.16,2007-10-16,16.04785789695946,0.8840198171263389,11264,3700
sst_2007.11.16,2007-11-16,15.273170850599136,0.6451183498208857,11264,3700
sst_2007.12.16,2007-12-16,13.638922894452069,0.5453139515434221,11264,3700
sst_2008.01.16,2008-01-16,13.082877815865182,0.35403992911555476,11264,3700
sst_2008.02.16,2008-02-16,12.96149460251267,0.3468170042523145,11264,3700
